ID,FiltRaces,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2]
52871,-1,Azerite Empowerment,,32838,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26113,151,464,0,3,3735552,0,0,0,0,0
52872,-1,Azerite Mining,,32839,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26108,151,464,0,3,271122432,0,0,0,0,0
52873,-1,Azerite Mining,,32840,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26112,151,464,0,3,271122432,0,0,0,0,0
52874,-1,Azerite Mining,,32841,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26116,151,464,0,3,272171008,0,0,0,0,0
52875,-1,Azerite Mining,,32842,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26077,151,464,0,3,271122432,0,0,0,0,0
52877,-1,Azerite Mining,,32844,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26081,151,464,0,3,271122432,0,0,0,0,0
52878,-1,Desert Survivors,,32845,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26202,115,464,0,3,3735808,0,0,0,0,0
52879,6130900294268439629,Stiff Policy,,32846,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26226,109,464,0,3,35192832,0,0,0,0,0
52880,-1,Milden Mud Snout,,32847,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26272,135,464,0,3,41484352,8192,0,0,0,0
52882,-6184943489809468494,Controlled Burn,,32846,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26226,109,464,0,3,35192832,0,0,0,0,0
52883,-6184943489809468494,Breakthru,,32849,62340,0,-1,0,0,0,0,0,0,0,0,0,162602,26284,109,288,0,3,41484288,8192,0,0,0,0
52884,-1,Azerite Wounds,,32850,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26066,151,464,0,3,7930112,8192,0,0,0,0
52885,6130900294268439629,Fey There,,32851,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26285,109,288,0,3,38338560,8192,0,0,0,0
52889,-1,Sandscour,,32854,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26277,135,464,0,3,41484352,8192,0,0,0,0
52890,-6184943489809468494,It's a Kind of Magic,,32855,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26286,109,288,0,3,38338560,8192,0,0,0,0
52891,6130900294268439629,Wendigo to Sleep,,32856,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26276,109,464,0,3,34144256,8192,0,0,0,0
52892,-1,"Critters are Friends, Not Food",,32858,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26278,115,464,0,3,3735808,0,0,0,0,0
52893,6130900294268439629,One Vision,,32860,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26287,109,288,0,3,38338560,8192,0,0,0,0
52894,-6184943489809468494,Don't Stop Me Now,,32861,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26288,109,288,0,3,38338560,8192,0,0,0,0
52895,6130900294268439629,Arboria,,32862,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26289,109,288,0,3,38338560,8192,0,0,0,0
52896,-6184943489809468494,Under Pressure,,32863,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26283,109,288,0,3,40435712,8192,0,0,0,0
52897,6130900294268439629,"We Will ""Rock"" You",,32864,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26282,109,288,0,3,4784128,8192,0,0,0,0
52923,-1,Add More to the Collection,,32890,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26291,115,464,0,3,3735808,0,0,0,0,0
52924,6130900294268439629,Mead Some Help?,,32891,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26293,109,464,0,3,34144256,0,0,0,0,0
52935,6130900294268439629,A New Era,,32893,55564,0,-1,0,0,0,0,0,0,0,0,0,155919,26295,109,464,0,3,38469632,0,0,0,0,0
52936,-6184943489809468494,Plagued Earth Policy,,32893,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26295,109,464,0,3,38338560,0,0,0,0,0
52937,-1,You've Never Seen Jammer Upset,,32894,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26297,115,464,0,3,3735808,0,0,0,0,0
52938,-1,Small Beginnings,,32895,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26299,115,464,0,3,3735808,0,0,0,0,0
52939,6130900294268439629,Ordnance Orders,,32896,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26300,109,464,0,3,34144256,0,0,0,0,0
52940,-6184943489809468494,Arms Deal,,32896,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26300,109,464,0,3,34144256,0,0,0,0,0
52941,6130900294268439629,Light in the Darkness,,32897,68611,0,-1,0,0,0,0,0,0,0,0,0,0,26307,109,464,0,3,35323904,0,0,0,0,0
52947,6130900294268439629,Ettin Outta Here,,32903,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26375,109,464,0,3,34144256,8192,0,0,0,0
52964,6130900294268439629,Pest Problem,,32921,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26327,109,464,0,3,720896,8192,0,0,0,0
52968,-6184943489809468494,Time for a Little Blood,,32897,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26307,109,464,0,3,34144256,0,0,0,0,0
52972,6130900294268439629,Favored Grandchild,,32927,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26331,109,464,0,3,34144256,0,0,0,0,0
52979,6130900294268439629,Ritual Cleansing,,32935,68611,0,-1,0,0,0,0,0,0,0,0,0,0,26333,109,464,0,3,36372480,1,0,0,0,0
52982,6130900294268439629,Mine or Trouble,,32939,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26336,109,464,0,3,34144256,8192,0,51712,0,0
52983,6130900294268439629,I Want It All,,32940,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26340,109,288,0,3,38338560,8192,0,0,0,0
52984,-6184943489809468494,I Want It All,,32941,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26339,109,288,0,3,38338560,8192,0,0,0,0
52986,-6184943489809468494,A Wicked Vessel,,32935,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26333,109,464,0,3,36372480,1,0,0,0,0
52987,6130900294268439629,Let's Burn!,,32943,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26337,109,464,0,3,34144256,8192,0,51712,0,0
52988,6130900294268439629,House Cleaning,,32944,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26343,109,464,0,3,34144256,0,0,0,0,0
53008,-6184943489809468494,Sage Wisdom,,32944,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26343,109,464,0,3,34144256,0,0,0,0,0
53009,-6184943489809468494,Hang On In There,,32965,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26426,109,288,0,3,38338560,8192,0,0,0,0
53010,6130900294268439629,No Turning Back,,32966,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26425,109,288,0,3,38338560,8192,0,0,0,0
53012,6130900294268439629,Put Away Your Toys,,32968,69435,0,-1,0,0,0,0,0,0,0,0,0,0,26338,109,464,0,3,40435712,8192,0,51712,0,0
53025,6130900294268439629,The Culling,,32981,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26345,109,464,0,3,34144256,0,0,0,0,0
53027,-6184943489809468494,Edge of Glory,,33449,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26348,109,464,0,3,34144256,0,0,0,0,0
53040,6130900294268439629,Squall Squelching,,32994,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26350,109,464,0,3,34144256,0,0,0,0,0
53042,-6184943489809468494,Stormcaller,,32994,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26350,109,464,0,3,34144256,0,0,0,0,0
53076,-6184943489809468494,Foundry Meltdown,,32368,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26377,109,464,0,3,34144256,512,0,0,0,0
53078,-6184943489809468494,Treasure in the Tides,,32380,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26378,109,464,0,3,34144256,0,0,0,0,0
53106,6130900294268439629,Censership,,33052,63483,0,-1,0,0,0,0,0,0,0,0,0,163212,26452,109,464,0,3,37289984,0,0,0,0,0
53107,6130900294268439629,Plunder and Provisions,,33053,63483,0,-1,0,0,0,0,0,0,0,0,0,0,26451,109,464,0,3,37289984,0,0,0,0,0
53108,6130900294268439629,Iconoclasm,,33054,63483,0,-1,0,0,0,0,0,0,0,0,0,157771,26453,109,464,0,3,37289984,0,0,0,0,0
53111,-1,Tracking Quest,,33057,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53165,6130900294268439629,Stopping Antiquities Theft,,33098,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26397,109,464,0,3,38338560,8192,0,52261,0,0
53188,6130900294268439629,Frozen Freestyle,,33120,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26852,109,464,0,3,2686976,0,0,0,0,0
53189,6130900294268439629,Slippery Slopes,,33121,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26854,109,464,0,3,2686976,0,0,0,0,0
53196,-6184943489809468494,Swab This!,,32384,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26398,109,464,0,3,38338560,8192,0,0,0,0
53200,-1,Tracking Quest,,33131,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53201,-1,Tracking Quest,,33132,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53202,-1,Tracking Quest,,33133,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53203,-1,Tracking Quest,,33134,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53204,-1,Tracking Quest,,33135,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53214,-1,Tracking Quest,,33141,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53215,-1,Tracking Quest,,33142,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,188,0,3,37815304,8192,0,0,0,0
53266,-1,Flourishing Sea Stalks,,33200,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26599,119,464,0,3,34144576,0,2,0,0,0
53270,-1,Flourishing Riverbud,,33204,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26600,119,464,0,3,34144576,0,2,0,0,0
53271,-1,Blooming Star Moss,,33205,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26601,119,464,0,3,590144,0,2,0,0,0
53272,-1,Blooming Siren's Sting,,33206,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26602,119,464,0,3,590144,0,2,0,0,0
53273,-1,Winter's Kiss Cluster,,33207,67266,0,-1,0,0,0,0,0,2549,1,0,0,0,26603,119,464,0,3,590144,0,2,0,0,0
53274,-1,Overgrown Anchor Weed,,33208,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26604,119,464,0,3,34144576,0,2,0,0,0
53277,-1,Flourishing Sea Stalks,,33212,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26605,119,464,0,3,34144576,0,2,0,0,0
53278,-1,Flourishing Riverbud,,33213,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26606,119,464,0,3,34144576,0,2,0,0,0
53279,-1,Blooming Star Moss,,33214,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26607,119,464,0,3,590144,0,2,0,0,0
53280,-1,Blooming Siren's Sting,,33215,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26608,119,464,0,3,590144,0,2,0,0,0
53281,-1,Winter's Kiss Cluster,,33216,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26609,119,464,0,3,590144,0,2,0,0,0
53282,-1,Overgrown Anchor Weed,,33217,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26610,119,464,0,3,590144,0,2,0,0,0
53283,-1,Flourishing Sea Stalks,,33218,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26611,119,464,0,3,34144576,0,2,0,0,0
53284,-1,Flourishing Riverbud,,33219,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26612,119,464,0,3,34144576,0,2,0,0,0
53285,-1,Blooming Star Moss,,33220,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26613,119,464,0,3,590144,0,2,0,0,0
53286,-1,Blooming Siren's Sting,,33221,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26614,119,464,0,3,590144,0,2,0,0,0
53287,-1,Winter's Kiss Cluster,,33222,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26615,119,464,0,3,590144,0,2,0,0,0
53288,-1,Overgrown Anchor Weed,,33223,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26616,119,464,0,3,590144,0,2,0,0,0
53289,-1,Flourishing Sea Stalks,,33224,67269,0,-1,0,0,0,0,0,2549,1,0,0,0,26582,119,464,0,3,34144576,0,2,0,0,0
53290,-1,Flourishing Riverbud,,33225,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26584,119,464,0,3,34144576,0,2,0,0,0
53291,-1,Blooming Star Moss,,33226,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26585,119,464,0,3,590144,0,2,0,0,0
53292,-1,Blooming Siren's Sting,,33227,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26586,119,464,0,3,590144,0,2,0,0,0
53293,-1,Overgrown Anchor Weed,,33228,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26587,119,464,0,3,590144,0,2,0,0,0
53294,-1,Akunda's Bite Cluster,,33229,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26592,119,464,0,3,590144,0,2,0,0,0
53296,-1,Flourishing Sea Stalks,,33231,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26588,119,464,0,3,34144576,0,2,0,0,0
53297,-1,Flourishing Riverbud,,33232,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26589,119,464,0,3,34144576,0,2,0,0,0
53298,-1,Blooming Star Moss,,33233,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26590,119,464,0,3,590144,0,2,0,0,0
53299,-1,Blooming Siren's Sting,,33234,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26591,119,464,0,3,590144,0,2,0,0,0
53300,-1,Overgrown Anchor Weed,,33235,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26593,119,464,0,3,590144,0,2,0,0,0
53301,-1,Flourishing Sea Stalks,,33236,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26594,119,464,0,3,34144576,0,2,0,0,0
53302,-1,Flourishing Riverbud,,33237,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26595,119,464,0,3,34144576,0,2,0,0,0
53303,-1,Blooming Star Moss,,33238,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26596,119,464,0,3,590144,0,2,0,0,0
53304,-1,Blooming Siren's Sting,,33239,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26597,119,464,0,3,590144,0,2,0,0,0
53305,-1,Overgrown Anchor Weed,,33240,55564,0,-1,0,0,0,0,0,2549,1,0,0,0,26598,119,464,0,3,590144,0,2,0,0,0
53308,-1,Luminous Monelite,,33244,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26617,120,464,0,3,34144576,0,2,0,0,0
53311,-1,Gleaming Storm Silver,,33247,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26618,120,464,0,3,34144576,0,2,0,0,0
53312,-1,Burnished Platinum,,33248,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26619,120,464,0,3,34144576,0,2,0,0,0
53313,-1,Rough Monelite,,33249,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26620,120,464,0,3,34144576,0,2,0,0,0
53314,-1,Coarse Storm Silver,,33250,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26621,120,464,0,3,34144576,0,2,0,0,0
53315,-1,Smooth Platinum,,33251,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26622,120,464,0,3,34144576,0,2,0,0,0
53316,-1,Hardened Monelite,,33252,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26623,120,464,0,3,34144576,0,2,0,0,0
53317,-1,Dense Storm Silver,,33253,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26624,120,464,0,3,34144576,0,2,0,0,0
53318,-1,Ductile Platinum,,33254,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26625,120,464,0,3,34144576,0,2,0,0,0
53319,6130900294268439629,Our Sacred Forest,,33255,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26423,109,288,0,3,38338560,8192,0,0,0,0
53320,-6184943489809468494,Ours For the Taking,,33256,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26424,109,288,0,3,38338560,8192,0,0,0,0
53321,-1,Luminous Monelite,,33257,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26634,120,464,0,3,34144576,0,2,0,0,0
53322,-1,Gleaming Storm Silver,,33258,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26633,120,464,0,3,34144576,0,2,0,0,0
53323,-1,Burnished Platinum,,33259,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26632,120,464,0,3,34144576,0,2,0,0,0
53324,-1,Rough Monelite,,33260,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26631,120,464,0,3,34144576,0,2,0,0,0
53325,-1,Coarse Storm Silver,,33261,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26630,120,464,0,3,34144576,0,2,0,0,0
53326,-1,Smooth Platinum,,33262,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26629,120,464,0,3,34144576,0,2,0,0,0
53327,-1,Hardened Monelite,,33263,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26628,120,464,0,3,34144576,0,2,0,0,0
53328,-1,Dense Storm Silver,,33264,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26627,120,464,0,3,34144576,0,2,0,0,0
53329,-1,Ductile Platinum,,33265,55564,0,-1,0,0,0,0,0,2565,1,0,0,0,26626,120,464,0,3,34144576,0,2,0,0,0
53331,6130900294268439629,Show-Off,,33267,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26439,109,464,0,3,39387136,0,0,0,0,0
53343,-6184943489809468494,Censership,,33052,63483,0,-1,0,0,0,0,0,0,0,0,0,163212,26452,109,464,0,3,37289984,0,0,0,0,0
53344,-6184943489809468494,Iconoclasm,,33054,63483,0,-1,0,0,0,0,0,0,0,0,0,157771,26453,109,464,0,3,37289984,0,0,0,0,0
53345,-6184943489809468494,Plunder and Provisions,,33053,63483,0,-1,0,0,0,0,0,0,0,0,0,0,26451,109,464,0,3,37289984,0,0,0,0,0
53346,6130900294268439629,Trogg Tromping,,33274,55564,0,-1,0,0,0,0,0,0,0,0,0,0,26514,109,464,0,3,36241408,0,0,0,0,0
53435,-6184943489809468494,Azerite for the Horde,,33337,64610,0,-1,0,0,0,0,0,0,0,0,0,0,0,261,289,0,2,101220608,67108864,34,0,0,0
53436,6130900294268439629,Azerite for the Alliance,,33337,64610,0,-1,0,0,0,0,0,0,0,0,0,0,0,261,289,0,2,101220608,67108864,34,0,0,0
53497,6130900294268439629,Break Free,,33383,63694,0,-1,0,0,0,0,0,0,0,0,0,0,26656,109,288,0,3,34144256,0,0,0,0,0
53498,-6184943489809468494,Staying Power,,33384,63694,0,-1,0,0,0,0,0,0,0,0,0,0,26655,109,288,0,3,34144256,0,0,0,0,0
53520,6130900294268439629,Detonate!,,33404,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26694,109,288,0,3,34144256,0,0,0,0,0
53549,-1,Bounty Bag,,33430,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,41,464,0,3,101253184,0,0,0,0,0
53552,-6184943489809468494,Wicked Kegger,,33453,62340,0,-1,0,0,0,0,0,0,0,0,0,0,26727,109,288,0,3,34144256,0,0,0,0,0
53564,-1,Tracking Quest,,33457,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53584,-1,Tracking Quest,,33479,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53585,-1,Tracking Quest,,33480,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53586,-1,Tracking Quest,,33481,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53587,-1,Tracking Quest,,33482,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53588,-1,Tracking Quest,,33483,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53589,-1,Tracking Quest,,33484,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53590,-1,Tracking Quest,,33485,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53591,-1,Tracking Quest,,33486,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53592,-1,Tracking Quest,,33487,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53593,-1,Tracking Quest,,33488,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53594,-1,Tracking Quest,,33489,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53595,-1,Tracking Quest,,33490,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53596,-1,Tracking Quest,,33491,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53597,-1,Tracking Quest,,33492,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53598,-1,Tracking Quest,,33493,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53599,-1,Tracking Quest,,33494,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53600,-1,Tracking Quest,,33495,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53601,-1,Tracking Quest,,33496,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33621000,0,0,0,0,0
53699,6130900294268439629,Gate Crashers,,33607,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26925,259,706,0,3,40435968,8192,0,0,0,0
53704,6130900294268439629,Not Too Sober Citizens Brigade,,33598,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27049,259,706,0,3,40435968,8192,0,0,0,0
53706,6130900294268439629,Salvage the Supplies,,33599,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27080,259,706,0,3,36241664,0,0,0,0,0
53707,-6184943489809468494,Smoke the Supplies,,33600,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27080,259,706,0,3,36241664,0,0,0,0,0
53712,6130900294268439629,Unfriendly Skies,,33602,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26964,259,706,0,3,40435968,8192,0,0,0,0
53713,-6184943489809468494,Wet Work: Bridgeport,,33604,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26965,259,706,0,3,37290240,0,0,0,0,0
53714,6130900294268439629,Apothecary Jerrod,,33605,67187,0,-1,0,0,0,0,0,0,0,0,0,0,26962,260,706,0,3,36241728,0,0,0,0,0
53715,6130900294268439629,Firewarden Viton Darkflare,,33606,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26966,260,706,0,3,36241728,0,0,0,0,0
53716,-6184943489809468494,Eastpoint Emergency,,33608,67264,0,-1,0,0,0,0,0,0,0,0,0,0,27148,259,706,0,3,36241664,0,0,0,0,0
53717,6130900294268439629,Hold the Highland,,33609,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27078,259,706,0,3,36241664,0,0,0,0,0
53724,6130900294268439629,Shadow Hunter Mutumba,,33616,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26989,260,706,0,3,36241728,0,0,0,0,0
53726,6130900294268439629,Mechinations,,33618,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27002,259,706,0,3,40435968,8192,0,0,0,0
53752,-6184943489809468494,Shell Outs,,33639,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27081,259,706,0,3,36241664,0,0,0,0,0
53753,6130900294268439629,Shell Outs,,33640,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27081,259,706,0,3,36241664,0,0,0,0,0
53755,6130900294268439629,Blight and Sound,,33642,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27017,259,706,0,3,36241664,0,0,0,0,0
53759,-6184943489809468494,Look Out Below!,,33646,65921,0,-1,0,0,0,0,0,0,0,0,0,0,26924,259,706,0,3,40435968,8192,0,0,0,0
53768,6130900294268439629,Furious Fracas,,33654,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27079,259,706,0,3,36241664,0,0,0,0,0
53769,-6184943489809468494,Furious Fracas,,33655,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27079,259,706,0,3,36241664,0,0,0,0,0
53770,6130900294268439629,TBD - OLD PORTAL QUEST (NOT USED),,33656,65921,0,-1,0,0,0,0,0,0,0,0,0,0,3785,113,706,0,3,39387392,8192,0,0,0,0
53771,6130900294268439629,Gurin Stonebinder,,33657,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27015,260,706,0,3,36241728,0,0,0,0,0
53772,6130900294268439629,Zagg Brokeneye,,33658,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27075,260,706,0,3,36241728,0,0,0,0,0
53773,-1,Naga Attack!,,33659,66421,0,-1,0,0,0,0,0,0,0,0,0,0,27077,111,706,0,3,41484544,8192,0,0,0,0
53784,6130900294268439629,Siege Engineer Krackleboom,,33670,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27076,260,706,0,3,36241728,0,0,0,0,0
53803,6130900294268439629,Fist of Orgrimmar - TBD OLD PORTAL QUEST,,33687,65921,0,-1,0,0,0,0,0,0,0,0,0,0,3785,113,706,0,3,39387392,8192,0,0,0,0
53804,6130900294268439629,Dinomancer Zakuru,,33688,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27089,260,706,0,3,36241728,0,0,0,0,0
53808,-6184943489809468494,Crawl To Victory,,33692,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27002,259,706,0,3,40435968,8192,0,0,0,0
53812,6130900294268439629,A Carefully Laid Trap,,33696,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27092,260,706,0,3,36241728,0,0,0,0,0
53814,6130900294268439629,First Sergeant Steelfang,,33698,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27098,260,706,0,3,36241728,0,0,0,0,0
53832,-6184943489809468494,Counter-Sabotage,,33715,67264,0,-1,0,0,0,0,0,0,0,0,0,0,27014,259,706,0,3,40435968,8192,0,0,0,0
53857,6130900294268439629,Cap'n Gorok,,33739,65921,0,-1,0,0,0,0,0,0,0,0,0,0,27110,260,706,0,3,36241728,0,0,0,0,0
