ID,DeclinedWord,CaseIndex,DeclinedWordID
2736319,мотылька из глубин,3,397593
2736320,мотыльком из глубин,4,397593
2736321,мотыльке из глубин,5,397593
2736322,мотылька-сердцееда,1,397594
2736323,мотыльку-сердцееду,2,397594
2736324,мотылька-сердцееда,3,397594
2736325,мотыльком-сердцеедом,4,397594
2736326,мотыльке-сердцееде,5,397594
2736327,мотылька-слезы,1,397595
2736328,мотыльку-слезе,2,397595
2736329,мотылька-слезу,3,397595
2736330,мотыльком-слезой,4,397595
2736331,мотыльке-слезе,5,397595
2736332,Мощняка,1,397596
2736333,Мощняку,2,397596
2736334,Мощняка,3,397596
2736335,Мощняком,4,397596
2736336,Мощняке,5,397596
2736337,Мощи дрогбаров,1,397597
2736338,Мощи дрогбаров,2,397597
2736339,Мощь дрогбаров,3,397597
2736340,Мощью дрогбаров,4,397597
2736341,Мощи дрогбаров,5,397597
2736342,мстителя из Черного Когтя,1,397598
2736343,мстителю из Черного Когтя,2,397598
2736344,мстителя из Черного Когтя,3,397598
2736345,мстителем из Черного Когтя,4,397598
2736346,мстителе из Черного Когтя,5,397598
2736347,мстительницы из Черного Когтя,1,397599
2736348,мстительнице из Черного Когтя,2,397599
2736349,мстительницу из Черного Когтя,3,397599
2736350,мстительницей из Черного Когтя,4,397599
2736351,мстительнице из Черного Когтя,5,397599
2736352,мудрости Сенегоса,1,397600
2736353,мудрости Сенегоса,2,397600
2736354,мудрость Сенегоса,3,397600
2736355,мудростью Сенегоса,4,397600
2736356,мудрости Сенегоса,5,397600
2736357,мышки-нюхача,1,397601
2736358,мышке-нюхачу,2,397601
2736359,мышку-нюхача,3,397601
2736360,мышкой-нюхачом,4,397601
2736361,мышке-нюхаче,5,397601
2736362,мыши-хозяйки,1,397602
2736363,мыши-хозяйке,2,397602
2736364,мышь-хозяйку,3,397602
2736365,мышью-хозяйкой,4,397602
2736366,мыши-хозяйке,5,397602
2736367,Мэри Ракушелли,1,397603
2736368,Мэри Ракушелли,2,397603
2736369,Мэри Ракушелли,3,397603
2736370,Мэри Ракушелли,4,397603
2736371,Мэри Ракушелли,5,397603
2736372,Мюррея,1,397604
2736373,Мюррею,2,397604
2736374,Мюррея,3,397604
2736375,Мюрреем,4,397604
2736376,Мюррее,5,397604
2736377,наблюдателя из Аберрия,1,397605
2736378,наблюдателю из Аберрия,2,397605
2736379,наблюдателя из Аберрия,3,397605
2736380,наблюдателем из Аберрия,4,397605
2736381,наблюдателе из Аберрия,5,397605
2736382,надзирательницы Зимры,1,397606
2736383,надзирательнице Зимре,2,397606
2736384,надзирательницу Зимру,3,397606
2736385,надзирательницей Зимрой,4,397606
2736386,надзирательнице Зимре,5,397606
2736387,наездника на улитках,1,397607
2736388,наезднику на улитках,2,397607
2736389,наездника на улитках,3,397607
2736390,наездником на улитках,4,397607
2736391,наезднике на улитках,5,397607
2736392,наездницы на улитках,1,397608
2736393,наезднице на улитках,2,397608
2736394,наездницу на улитках,3,397608
2736395,наездницей на улитках,4,397608
2736396,наезднице на улитках,5,397608
2736397,наемной телохранительницы,1,397609
2736398,наемной телохранительнице,2,397609
2736399,наемную телохранительницу,3,397609
2736400,наемной телохранительницей,4,397609
2736401,наемной телохранительнице,5,397609
2736402,наемного стража рода,1,397610
2736403,наемному стражу рода,2,397610
2736404,наемного стража рода,3,397610
2736405,наемным стражем рода,4,397610
2736406,наемном страже рода,5,397610
2736407,наиглубиннейшего долгонога,1,397611
2736408,наиглубиннейшему долгоногу,2,397611
2736409,наиглубиннейшего долгонога,3,397611
2736410,наиглубиннейшим долгоногом,4,397611
2736411,наиглубиннейшем долгоноге,5,397611
2736412,Нал-кс'кола,1,397612
2736413,Нал-кс'колу,2,397612
2736414,Нал-кс'кол,3,397612
2736415,Нал-кс'колом,4,397612
2736416,Нал-кс'коле,5,397612
2736417,Нал-кс'кол подвергается,8,397612
2736418,в Нал-кс'кол,9,397612
2736419,в Нал-кс'коле,10,397612
2736420,нанятого стража,1,397613
2736421,нанятому стражу,2,397613
2736422,нанятого стража,3,397613
2736423,нанятым стражем,4,397613
2736424,нанятом страже,5,397613
2736425,Наперстка,1,397614
2736426,Наперстку,2,397614
2736427,Наперстка,3,397614
2736428,Наперстком,4,397614
2736429,Наперстке,5,397614
2736430,напуганной ниффы,1,397615
2736431,напуганной ниффе,2,397615
2736432,напуганную ниффу,3,397615
2736433,напуганной ниффой,4,397615
2736434,напуганной ниффе,5,397615
2736435,напуганного воспоминания,1,397616
2736436,напуганному воспоминанию,2,397616
2736437,напуганное воспоминание,3,397616
2736438,напуганным воспоминанием,4,397616
2736439,напуганном воспоминании,5,397616
2736440,напуганного ниффа,1,397617
2736441,напуганному ниффу,2,397617
2736442,напуганного ниффа,3,397617
2736443,напуганным ниффом,4,397617
2736444,напуганном ниффе,5,397617
2736445,Наригоса,1,397618
2736446,Наригосу,2,397618
2736447,Наригоса,3,397618
2736448,Наригосом,4,397618
2736449,Наригосе,5,397618
2736450,Нарциски,1,397619
2736451,Нарциске,2,397619
2736452,Нарциску,3,397619
2736453,Нарциской,4,397619
2736454,Нарциске,5,397619
2736455,наследуемых предметов,1,397620
2736456,наследуемым предметам,2,397620
2736457,наследуемые предметы,3,397620
2736458,наследуемыми предметами,4,397620
2736459,наследуемых предметах,5,397620
2736460,настраиваемой матрицы запахов,1,397621
2736461,настраиваемой матрице запахов,2,397621
2736462,настраиваемую матрицу запахов,3,397621
2736463,настраиваемой матрицей запахов,4,397621
2736464,настраиваемой матрице запахов,5,397621
2736465,насыщенной формы,1,397622
2736466,насыщенной форме,2,397622
2736467,насыщенную форму,3,397622
2736468,насыщенной формой,4,397622
2736469,насыщенной форме,5,397622
2736470,насыщенных материалов,1,397623
2736471,насыщенным материалам,2,397623
2736472,насыщенные материалы,3,397623
2736473,насыщенными материалами,4,397623
2736474,насыщенных материалах,5,397623
2736475,натуралиста из Пламени,1,397624
2736476,натуралисту из Пламени,2,397624
2736477,натуралиста из Пламени,3,397624
2736478,натуралистом из Пламени,4,397624
2736479,натуралисте из Пламени,5,397624
2736480,находчивого повара,1,397625
2736481,находчивому повару,2,397625
2736482,находчивого повара,3,397625
2736483,находчивым поваром,4,397625
2736484,находчивом поваре,5,397625
2736485,небольшого столпа бури,1,397626
2736486,небольшому столпу бури,2,397626
2736487,небольшой столп бури,3,397626
2736488,небольшим столпом бури,4,397626
2736489,небольшом столпе бури,5,397626
2736490,невидимого контроллера,1,397627
2736491,невидимому контроллеру,2,397627
2736492,невидимого контроллера,3,397627
2736493,невидимым контроллером,4,397627
2736494,невидимом контроллере,5,397627
2736495,Невролла,1,397628
2736496,Невроллу,2,397628
2736497,Невролла,3,397628
2736498,Невроллом,4,397628
2736499,Невролле,5,397628
2736500,Невуса,1,397629
2736501,Невусу,2,397629
2736502,Невуса,3,397629
2736503,Невусом,4,397629
2736504,Невусе,5,397629
2736505,негорящей черной свечи,1,397630
2736506,негорящей черной свече,2,397630
2736507,негорящую черную свечу,3,397630
2736508,негорящей черной свечой,4,397630
2736509,негорящей черной свече,5,397630
2736510,незаметного темноклыка,1,397631
2736511,незаметному темноклыку,2,397631
2736512,незаметного темноклыка,3,397631
2736513,незаметным темноклыком,4,397631
2736514,незаметном темноклыке,5,397631
2736515,неизвестного элементаля,1,397632
2736516,неизвестному элементалю,2,397632
2736517,неизвестного элементаля,3,397632
2736518,неизвестным элементалем,4,397632
2736519,неизвестном элементале,5,397632
2736520,Нелдрис,1,397633
2736521,Нелдрис,2,397633
2736522,Нелдрис,3,397633
2736523,Нелдрис,4,397633
2736524,Нелдрис,5,397633
2736525,Нелтары,1,397634
2736526,Нелтаре,2,397634
2736527,Нелтару,3,397634
2736528,Нелтарой,4,397634
2736529,Нелтаре,5,397634
2736530,необычных обломков,1,397635
2736531,необычным обломкам,2,397635
2736532,необычные обломки,3,397635
2736533,необычными обломками,4,397635
2736534,необычных обломках,5,397635
2736535,нестабильной боли,1,397636
2736536,нестабильной боли,2,397636
2736537,нестабильную боль,3,397636
2736538,нестабильной болью,4,397636
2736539,нестабильной боли,5,397636
2736540,нестабильного магмыша,1,397637
2736541,нестабильному магмышу,2,397637
2736542,нестабильного магмыша,3,397637
2736543,нестабильным магмышем,4,397637
2736544,нестабильном магмыше,5,397637
2736545,Несущего пламя,1,397638
2736546,Несущему пламя,2,397638
2736547,Несущего пламя,3,397638
2736548,Несущим пламя,4,397638
2736549,Несущем пламя,5,397638
2736550,несформировавшегося звереныша,1,397639
2736551,несформировавшемуся зверенышу,2,397639
2736552,несформировавшегося звереныша,3,397639
2736553,несформировавшимся зверенышем,4,397639
2736554,несформировавшемся звереныше,5,397639
2736555,нетерпеливого наездника на драконах,1,397640
2736556,нетерпеливому наезднику на драконах,2,397640
2736557,нетерпеливого наездника на драконах,3,397640
2736558,нетерпеливым наездником на драконах,4,397640
2736559,нетерпеливом наезднике на драконах,5,397640
2736560,неудачного прототипа,1,397641
2736561,неудачному прототипу,2,397641
2736562,неудачный прототип,3,397641
2736563,неудачным прототипом,4,397641
2736564,неудачном прототипе,5,397641
2736565,неуловимой гадюки,1,397642
2736566,неуловимой гадюке,2,397642
2736567,неуловимую гадюку,3,397642
2736568,неуловимой гадюкой,4,397642
2736569,неуловимой гадюке,5,397642
2736570,неуловимой магмокобры,1,397643
2736571,неуловимой магмокобре,2,397643
2736572,неуловимую магмокобру,3,397643
2736573,неуловимой магмокоброй,4,397643
2736574,неуловимой магмокобре,5,397643
2736575,неуловимого глубинного долгонога,1,397644
2736576,неуловимому глубинному долгоногу,2,397644
2736577,неуловимого глубинного долгонога,3,397644
2736578,неуловимым глубинным долгоногом,4,397644
2736579,неуловимом глубинном долгоноге,5,397644
2736580,неуловимого глубинного живодера,1,397645
2736581,неуловимому глубинному живодеру,2,397645
2736582,неуловимого глубинного живодера,3,397645
2736583,неуловимым глубинным живодером,4,397645
2736584,неуловимом глубинном живодере,5,397645
2736585,неуловимого камнелапа,1,397646
2736586,неуловимому камнелапу,2,397646
2736587,неуловимого камнелапа,3,397646
2736588,неуловимым камнелапом,4,397646
2736589,неуловимом камнелапе,5,397646
2736590,неуловимого кристальношкурого камнекола,1,397647
2736591,неуловимому кристальношкурому камнеколу,2,397647
2736592,неуловимого кристальношкурого камнекола,3,397647
2736593,неуловимым кристальношкурым камнеколом,4,397647
2736594,неуловимом кристальношкуром камнеколе,5,397647
2736595,неуловимого лавоклыка,1,397648
2736596,неуловимому лавоклыку,2,397648
2736597,неуловимого лавоклыка,3,397648
2736598,неуловимым лавоклыком,4,397648
2736599,неуловимом лавоклыке,5,397648
2736600,неуловимого огромного глубинного долгонога,1,397649
2736601,неуловимому огромному глубинному долгоногу,2,397649
2736602,неуловимого огромного глубинного долгонога,3,397649
2736603,неуловимым огромным глубинным долгоногом,4,397649
2736604,неуловимом огромном глубинном долгоноге,5,397649
2736605,неуловимого огромного сернистого долгонога,1,397650
2736606,неуловимому огромному сернистому долгоногу,2,397650
2736607,неуловимого огромного сернистого долгонога,3,397650
2736608,неуловимым огромным сернистым долгоногом,4,397650
2736609,неуловимом огромном сернистом долгоноге,5,397650
2736610,неуловимого сернистого долгонога,1,397651
2736611,неуловимому сернистому долгоногу,2,397651
2736612,неуловимого сернистого долгонога,3,397651
2736613,неуловимым сернистым долгоногом,4,397651
2736614,неуловимом сернистом долгоноге,5,397651
2736615,неуловимого сланцезуба,1,397652
2736616,неуловимому сланцезубу,2,397652
2736617,неуловимого сланцезуба,3,397652
2736618,неуловимым сланцезубом,4,397652
2736619,неуловимом сланцезубе,5,397652
2736620,неумолимого пера,1,397653
2736621,неумолимому перу,2,397653
2736622,неумолимое перо,3,397653
2736623,неумолимым пером,4,397653
2736624,неумолимом пере,5,397653
2736625,неуничтожаемого танка,1,397654
2736626,неуничтожаемому танку,2,397654
2736627,неуничтожаемый танк,3,397654
2736628,неуничтожаемым танком,4,397654
2736629,неуничтожаемом танке,5,397654
2736630,нефритового стрекожука,1,397655
2736631,нефритовому стрекожуку,2,397655
2736632,нефритового стрекожука,3,397655
2736633,нефритовым стрекожуком,4,397655
2736634,нефритовом стрекожуке,5,397655
2736635,Нитацемиша,1,397656
2736636,Нитацемишу,2,397656
2736637,Нитацемиша,3,397656
2736638,Нитацемишем,4,397656
2736639,Нитацемише,5,397656
2736640,ниффа – охотника на монстров,1,397657
2736641,ниффу – охотнику на монстров,2,397657
2736642,ниффа – охотника на монстров,3,397657
2736643,ниффом – охотником на монстров,4,397657
2736644,ниффе – охотнике на монстров,5,397657
2736645,ниффы,1,397658
2736646,ниффе,2,397658
2736647,ниффу,3,397658
2736648,ниффой,4,397658
2736649,ниффе,5,397658
2736650,ниффы – охотницы на монстров,1,397659
2736651,ниффе – охотнице на монстров,2,397659
2736652,ниффу – охотницу на монстров,3,397659
2736653,ниффой – охотницей на монстров,4,397659
2736654,ниффе – охотнице на монстров,5,397659
2736655,ниффа-помощника,1,397660
2736656,ниффу-помощнику,2,397660
2736657,ниффа-помощника,3,397660
2736658,ниффом-помощником,4,397660
2736659,ниффе-помощнике,5,397660
2736660,ниффской бомбы-вонючки,1,397661
2736661,ниффской бомбе-вонючке,2,397661
2736662,ниффскую бомбу-вонючку,3,397661
2736663,ниффской бомбой-вонючкой,4,397661
2736664,ниффской бомбе-вонючке,5,397661
2736665,ниффской начертательницы,1,397662
2736666,ниффской начертательнице,2,397662
2736667,ниффскую начертательницу,3,397662
2736668,ниффской начертательницей,4,397662
2736669,ниффской начертательнице,5,397662
2736670,ниффского забрасывателя,1,397663
2736671,ниффскому забрасывателю,2,397663
2736672,ниффского забрасывателя,3,397663
2736673,ниффским забрасывателем,4,397663
2736674,ниффском забрасывателе,5,397663
2736675,новичка,1,397664
2736676,новичку,2,397664
2736677,новичка,3,397664
2736678,новичком,4,397664
2736679,новичке,5,397664
2736680,новобранца из Расколотого Пламени,1,397665
2736681,новобранцу из Расколотого Пламени,2,397665
2736682,новобранца из Расколотого Пламени,3,397665
2736683,новобранцем из Расколотого Пламени,4,397665
2736684,новобранце из Расколотого Пламени,5,397665
2736685,новорожденного геммозуба,1,397666
2736686,новорожденному геммозубу,2,397666
2736687,новорожденного геммозуба,3,397666
2736688,новорожденным геммозубом,4,397666
2736689,новорожденном геммозубе,5,397666
2736690,новорожденного плащеноса,1,397667
2736691,новорожденному плащеносу,2,397667
2736692,новорожденного плащеноса,3,397667
2736693,новорожденным плащеносом,4,397667
2736694,новорожденном плащеносе,5,397667
2736695,нуль-мерцания,1,397668
2736696,нуль-мерцанию,2,397668
2736697,нуль-мерцание,3,397668
2736698,нуль-мерцанием,4,397668
2736699,нуль-мерцании,5,397668
2736700,Нутраала,1,397669
2736701,Нутраалу,2,397669
2736702,Нутраала,3,397669
2736703,Нутраалом,4,397669
2736704,Нутраале,5,397669
2736705,нюхача-сортировщика,1,397670
2736706,нюхачу-сортировщику,2,397670
2736707,нюхача-сортировщика,3,397670
2736708,нюхачом-сортировщиком,4,397670
2736709,нюхаче-сортировщике,5,397670
2736710,нюхача-сортировщицы,1,397671
2736711,нюхачу-сортировщице,2,397671
2736712,нюхача-сортировщицу,3,397671
2736713,нюхачом-сортировщицей,4,397671
2736714,нюхаче-сортировщице,5,397671
2736715,обгоревшего жителя,1,397672
2736716,обгоревшему жителю,2,397672
2736717,обгоревшего жителя,3,397672
2736718,обгоревшим жителем,4,397672
2736719,обгоревшем жителе,5,397672
2736720,обгорелого подношения,1,397673
2736721,обгорелому подношению,2,397673
2736722,обгорелое подношение,3,397673
2736723,обгорелым подношением,4,397673
2736724,обгорелом подношении,5,397673
2736725,обезумевшей жертвы экспериментов,1,397674
2736726,обезумевшей жертве экспериментов,2,397674
2736727,обезумевшую жертву экспериментов,3,397674
2736728,обезумевшей жертвой экспериментов,4,397674
2736729,обезумевшей жертве экспериментов,5,397674
2736730,обжигающего смерча,1,397675
2736731,обжигающему смерчу,2,397675
2736732,обжигающий смерч,3,397675
2736733,обжигающим смерчем,4,397675
2736734,обжигающем смерче,5,397675
2736735,обмена выкопанных ароматных монет,1,397676
2736736,обмену выкопанных ароматных монет,2,397676
2736737,обмен выкопанных ароматных монет,3,397676
2736738,обменом выкопанных ароматных монет,4,397676
2736739,обмене выкопанных ароматных монет,5,397676
2736740,обмена гребней пламени Тьмы,1,397677
2736741,обмену гребней пламени Тьмы,2,397677
2736742,обмен гребней пламени Тьмы,3,397677
2736743,обменом гребней пламени Тьмы,4,397677
2736744,обмене гребней пламени Тьмы,5,397677
2736745,обмена желанных безделушек,1,397678
2736746,обмену желанных безделушек,2,397678
2736747,обмен желанных безделушек,3,397678
2736748,обменом желанных безделушек,4,397678
2736749,обмене желанных безделушек,5,397678
2736750,обсидиановой хранительницы,1,397679
2736751,обсидиановой хранительнице,2,397679
2736752,обсидиановую хранительницу,3,397679
2736753,обсидиановой хранительницей,4,397679
2736754,обсидиановой хранительнице,5,397679
2736755,обсидианового драконьего камня,1,397680
2736756,обсидиановому драконьему камню,2,397680
2736757,обсидиановый драконий камень,3,397680
2736758,обсидиановым драконьим камнем,4,397680
2736759,обсидиановом драконьем камне,5,397680
2736760,обсидианового мага,1,397681
2736761,обсидиановому магу,2,397681
2736762,обсидианового мага,3,397681
2736763,обсидиановым магом,4,397681
2736764,обсидиановом маге,5,397681
2736765,обсидианового мучителя,1,397682
2736766,обсидиановому мучителю,2,397682
2736767,обсидианового мучителя,3,397682
2736768,обсидиановым мучителем,4,397682
2736769,обсидиановом мучителе,5,397682
2736770,Обсидианового покоя,1,397683
2736771,Обсидиановому покою,2,397683
2736772,Обсидиановый покой,3,397683
2736773,Обсидиановым покоем,4,397683
2736774,Обсидиановом покое,5,397683
2736775,Обсидиановый покой подвергается,8,397683
2736776,в Обсидиановый покой,9,397683
2736777,в Обсидиановом покое,10,397683
2736778,обсидианового посланника,1,397684
2736779,обсидиановому посланнику,2,397684
2736780,обсидианового посланника,3,397684
2736781,обсидиановым посланником,4,397684
2736782,обсидиановом посланнике,5,397684
2736783,обсидианового рефти,1,397685
2736784,обсидиановому рефти,2,397685
2736785,обсидианового рефти,3,397685
2736786,обсидиановым рефти,4,397685
2736787,обсидиановом рефти,5,397685
2736788,обсидианового спороската,1,397686
2736789,обсидиановому спороскату,2,397686
2736790,обсидианового спороската,3,397686
2736791,обсидиановым спороскатом,4,397686
2736792,обсидиановом спороскате,5,397686
2736793,обсидианового тактика,1,397687
2736794,обсидиановому тактику,2,397687
2736795,обсидианового тактика,3,397687
2736796,обсидиановым тактиком,4,397687
2736797,обсидиановом тактике,5,397687
2736798,обсидианового тирана,1,397688
2736799,обсидиановому тирану,2,397688
2736800,обсидианового тирана,3,397688
2736801,обсидиановым тираном,4,397688
2736802,обсидиановом тиране,5,397688
2736803,обсидианового хранителя,1,397689
2736804,обсидиановому хранителю,2,397689
2736805,обсидианового хранителя,3,397689
2736806,обсидиановым хранителем,4,397689
2736807,обсидиановом хранителе,5,397689
2736808,обугленного опустошителя,1,397690
2736809,обугленному опустошителю,2,397690
2736810,обугленного опустошителя,3,397690
2736811,обугленным опустошителем,4,397690
2736812,обугленном опустошителе,5,397690
2736813,Огнейской гидры,1,397691
2736814,Огнейской гидре,2,397691
2736815,Огнейскую гидру,3,397691
2736816,Огнейской гидрой,4,397691
2736817,Огнейской гидре,5,397691
2736818,огнемыши,1,397692
2736819,огнемыши,2,397692
2736820,огнемышь,3,397692
2736821,огнемышью,4,397692
2736822,огнемыши,5,397692
2736823,огненного глинокрыла,1,397693
2736824,огненному глинокрылу,2,397693
2736825,огненного глинокрыла,3,397693
2736826,огненным глинокрылом,4,397693
2736827,огненном глинокрыле,5,397693
2736828,огненосной прижигательницы,1,397694
2736829,огненосной прижигательнице,2,397694
2736830,огненосную прижигательницу,3,397694
2736831,огненосной прижигательницей,4,397694
2736832,огненосной прижигательнице,5,397694
2736833,огненосного кровояра,1,397695
2736834,огненосному кровояру,2,397695
2736835,огненосного кровояра,3,397695
2736836,огненосным кровояром,4,397695
2736837,огненосном кровояре,5,397695
2736838,огненосного повелителя стихий,1,397696
2736839,огненосному повелителю стихий,2,397696
2736840,огненосного повелителя стихий,3,397696
2736841,огненосным повелителем стихий,4,397696
2736842,огненосном повелителе стихий,5,397696
2736843,огненосного шамана,1,397697
2736844,огненосному шаману,2,397697
2736845,огненосного шамана,3,397697
2736846,огненосным шаманом,4,397697
2736847,огненосном шамане,5,397697
2736848,огнеопасного щенка,1,397698
2736849,огнеопасному щенку,2,397698
2736850,огнеопасного щенка,3,397698
2736851,огнеопасным щенком,4,397698
2736852,огнеопасном щенке,5,397698
2736853,огнеплета из Расколотого Пламени,1,397699
2736854,огнеплету из Расколотого Пламени,2,397699
2736855,огнеплета из Расколотого Пламени,3,397699
2736856,огнеплетом из Расколотого Пламени,4,397699
2736857,огнеплете из Расколотого Пламени,5,397699
2736858,огнерожденной саламантеры,1,397700
2736859,огнерожденной саламантере,2,397700
2736860,огнерожденную саламантеру,3,397700
2736861,огнерожденной саламантерой,4,397700
2736862,огнерожденной саламантере,5,397700
2736863,огнеступа-воспламенителя,1,397701
2736864,огнеступу-воспламенителю,2,397701
2736865,огнеступа-воспламенителя,3,397701
2736866,огнеступом-воспламенителем,4,397701
2736867,огнеступе-воспламенителе,5,397701
2736868,огнеступа-воспламенительницы,1,397702
2736869,огнеступу-воспламенительнице,2,397702
2736870,огнеступа-воспламенительницу,3,397702
2736871,огнеступом-воспламенительницей,4,397702
2736872,огнеступе-воспламенительнице,5,397702
2736873,огнеступа-плавильщика,1,397703
2736874,огнеступу-плавильщику,2,397703
2736875,огнеступа-плавильщика,3,397703
2736876,огнеступом-плавильщиком,4,397703
2736877,огнеступе-плавильщике,5,397703
2736878,огнеступа-плавильщицы,1,397704
2736879,огнеступу-плавильщице,2,397704
2736880,огнеступа-плавильщицы,3,397704
2736881,огнеступом-плавильщицей,4,397704
2736882,огнеступе-плавильщице,5,397704
2736883,огнеступа-ткача,1,397705
2736884,огнеступу-ткачу,2,397705
2736885,огнеступа-ткача,3,397705
2736886,огнеступом-ткачом,4,397705
2736887,огнеступе-ткаче,5,397705
2736888,огнехвостой каменной кобры,1,397706
2736889,огнехвостой каменной кобре,2,397706
2736890,огнехвостую каменную кобру,3,397706
2736891,огнехвостой каменной коброй,4,397706
2736892,огнехвостой каменной кобре,5,397706
2736893,огнехвостого каменного ползуна,1,397707
2736894,огнехвостому каменному ползуну,2,397707
2736895,огнехвостого каменного ползуна,3,397707
2736896,огнехвостым каменным ползуном,4,397707
2736897,огнехвостом каменном ползуне,5,397707
2736898,огромной твари из недр,1,397708
2736899,огромной твари из недр,2,397708
2736900,огромную тварь из недр,3,397708
2736901,огромной тварью из недр,4,397708
2736902,огромной твари из недр,5,397708
2736903,огромного мерцокуня,1,397709
2736904,огромному мерцокуню,2,397709
2736905,огромного мерцокуня,3,397709
2736906,огромным мерцокунем,4,397709
2736907,огромном мерцокуне,5,397709
2736908,одержимого яростью зверя,1,397710
2736909,одержимому яростью зверю,2,397710
2736910,одержимого яростью зверя,3,397710
2736911,одержимым яростью зверем,4,397710
2736912,одержимом яростью звере,5,397710
2736913,оживленной магмы,1,397711
2736914,оживленной магме,2,397711
2736915,оживленную магму,3,397711
2736916,оживленной магмой,4,397711
2736917,оживленной магме,5,397711
2736918,оживленной темной лавы,1,397712
2736919,оживленной темной лаве,2,397712
2736920,оживленную темную лаву,3,397712
2736921,оживленной темной лавой,4,397712
2736922,оживленной темной лаве,5,397712
2736923,ожившего загрязнителя,1,397713
2736924,ожившему загрязнителю,2,397713
2736925,оживший загрязнитель,3,397713
2736926,ожившим загрязнителем,4,397713
2736927,ожившем загрязнителе,5,397713
2736928,ожившего коралла,1,397714
2736929,ожившему кораллу,2,397714
2736930,оживший коралл,3,397714
2736931,ожившим кораллом,4,397714
2736932,ожившем коралле,5,397714
2736933,Озера светящихся спор,1,397715
2736934,Озеру светящихся спор,2,397715
2736935,Озеро светящихся спор,3,397715
2736936,Озером светящихся спор,4,397715
2736937,Озере светящихся спор,5,397715
2736938,Озеро светящихся спор подвергается,8,397715
2736939,к Озеру светящихся спор,9,397715
2736940,в Озере светящихся спор,10,397715
2736941,Ойкера,1,397716
2736942,Ойкеру,2,397716
2736943,Ойкера,3,397716
2736944,Ойкером,4,397716
2736945,Ойкере,5,397716
2736946,окаменевшей жертвы,1,397717
2736947,окаменевшей жертве,2,397717
2736948,окаменевшую жертву,3,397717
2736949,окаменевшей жертвой,4,397717
2736950,окаменевшей жертве,5,397717
2736951,Олфора,1,397718
2736952,Олфору,2,397718
2736953,Олфора,3,397718
2736954,Олфором,4,397718
2736955,Олфоре,5,397718
2736956,ониксотавра-антиквара,1,397719
2736957,ониксотавру-антиквару,2,397719
2736958,ониксотавра-антиквара,3,397719
2736959,ониксотавром-антикваром,4,397719
2736960,ониксотавре-антикваре,5,397719
2736961,он'ирского стража,1,397720
2736962,он'ирскому стражу,2,397720
2736963,он'ирского стража,3,397720
2736964,он'ирским стражем,4,397720
2736965,он'ирском страже,5,397720
2736966,опаляющей бомбы,1,397721
2736967,опаляющей бомбе,2,397721
2736968,опаляющую бомбу,3,397721
2736969,опаляющей бомбой,4,397721
2736970,опаляющей бомбе,5,397721
2736971,опаляющего дыхания,1,397722
2736972,опаляющему дыханию,2,397722
2736973,опаляющее дыхание,3,397722
2736974,опаляющим дыханием,4,397722
2736975,опаляющем дыхании,5,397722
2736976,опасного шквала,1,397723
2736977,опасному шквалу,2,397723
2736978,опасный шквал,3,397723
2736979,опасным шквалом,4,397723
2736980,опасном шквале,5,397723
2736981,опустошенного цветка,1,397724
2736982,опустошенному цветку,2,397724
2736983,опустошенный цветок,3,397724
2736984,опустошенным цветком,4,397724
2736985,опустошенном цветке,5,397724
2736986,опустошителя из Пламени,1,397725
2736987,опустошителю из Пламени,2,397725
2736988,опустошителя из Пламени,3,397725
2736989,опустошителем из Пламени,4,397725
2736990,опустошителе из Пламени,5,397725
2736991,"опутанной ""гостьи""",1,397726
2736992,"опутанной ""гостье""",2,397726
2736993,"опутанную ""гостью""",3,397726
2736994,"опутанной ""гостьей""",4,397726
2736995,"опутанной ""гостье""",5,397726
2736996,"опутанного ""гостя""",1,397727
2736997,"опутанному ""гостю""",2,397727
2736998,"опутанного ""гостя""",3,397727
2736999,"опутанным ""гостем""",4,397727
2737000,"опутанном ""госте""",5,397727
2737001,осадного мамонта,1,397728
2737002,осадному мамонту,2,397728
2737003,осадного мамонта,3,397728
2737004,осадным мамонтом,4,397728
2737005,осадном мамонте,5,397728
2737006,осадного мастера из Пламени,1,397729
2737007,осадному мастеру из Пламени,2,397729
2737008,осадного мастера из Пламени,3,397729
2737009,осадным мастером из Пламени,4,397729
2737010,осадном мастере из Пламени,5,397729
2737011,основной консоли титанов,1,397730
2737012,основной консоли титанов,2,397730
2737013,основную консоль титанов,3,397730
2737014,основной консолью титанов,4,397730
2737015,основной консоли титанов,5,397730
2737016,останков пламени Тьмы,1,397731
2737017,останкам пламени Тьмы,2,397731
2737018,останки пламени Тьмы,3,397731
2737019,останками пламени Тьмы,4,397731
2737020,останках пламени Тьмы,5,397731
2737021,отважной наездницы на драконах,1,397732
2737022,отважной наезднице на драконах,2,397732
2737023,отважную наездницу на драконах,3,397732
2737024,отважной наездницей на драконах,4,397732
2737025,отважной наезднице на драконах,5,397732
2737026,отважного наездника на драконах,1,397733
2737027,отважному наезднику на драконах,2,397733
2737028,отважного наездника на драконах,3,397733
2737029,отважным наездником на драконах,4,397733
2737030,отважном наезднике на драконах,5,397733
2737031,отважного наставника боевых питомцев,1,397734
2737032,отважному наставнику боевых питомцев,2,397734
2737033,отважного наставника боевых питомцев,3,397734
2737034,отважным наставником боевых питомцев,4,397734
2737035,отважном наставнике боевых питомцев,5,397734
2737036,отвара черных драконов,1,397735
